SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-19-2022,Condo/Co-op,303 Columbus Ave #406,Boston,MA,02116,2575000,3,3.0,Back Bay,2097,,2009,59,1228,1980,Sold,,,https://www.redfin.com/MA/Boston/303-Columbus-Ave-02116/unit-406/home/21696981,MLS PIN,72912924,N,Y,42.3466918,-71.0746154
PAST SALE,January-6-2022,Condo/Co-op,303 Columbus Ave #504,Boston,MA,02116,2525000,3,3.0,Back Bay,2130,2130,2009,72,1185,2001,Sold,,,https://www.redfin.com/MA/Boston/303-Columbus-Ave-02116/unit-504/home/22166905,MLS PIN,72911523,N,Y,42.3466918,-71.0746154
PAST SALE,,Condo/Co-op,776 Boylston St Ph 2D,Boston,MA,02199,4500000,2,2.5,,2284,,2008,,1970,,,,,https://www.redfin.com/MA/Boston/776-Boylston-St-02199/unit-2D/home/39913112,,,N,Y,42.3487748,-71.0813479
PAST SALE,January-31-2022,Condo/Co-op,580 Washington St #710,Boston,MA,02111,930000,1,1.5,Midtown,835,,2013,47,1114,798,Sold,,,https://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-710/home/85680532,MLS PIN,72904011,N,Y,42.3532796,-71.0623509
PAST SALE,March-10-2022,Condo/Co-op,151 Tremont St Unit 11G,Boston,MA,02111,650000,0,1.0,Midtown,590,590,1968,9,1102,407,Sold,,,https://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-11G/home/9279515,MLS PIN,72909455,N,Y,42.3544996,-71.0633802
PAST SALE,March-11-2022,Condo/Co-op,387 Marlborough St #2,Boston,MA,02115,440000,0,1.0,Back Bay,305,,1880,8,1443,305,Sold,,,https://www.redfin.com/MA/Boston/387-Marlborough-St-02115/unit-2/home/9243784,MLS PIN,72905622,N,Y,42.3506056,-71.0878697
PAST SALE,January-14-2022,Condo/Co-op,100 Shawmut Ave #302,Boston,MA,02118,1213900,1,1.0,South End,989,,2021,64,1227,964,Sold,,,https://www.redfin.com/MA/Boston/100-Shawmut-Ave-02118/unit-302/home/175448456,MLS PIN,72929445,N,Y,42.3466841,-71.0656551
PAST SALE,December-28-2021,Condo/Co-op,100 Shawmut Ave #611,Boston,MA,02118,785000,0,1.0,South End,558,,2021,81,1407,498,Sold,,,https://www.redfin.com/MA/Boston/100-Shawmut-Ave-02118/unit-611/home/175655255,MLS PIN,72900715,N,Y,42.3466841,-71.0656551
PAST SALE,February-1-2022,Condo/Co-op,10 Taber St #401,Boston,MA,02119,650000,2,1.0,Boston,984,,2021,46,661,726,Sold,,,https://www.redfin.com/MA/Boston/10-Taber-St-02119/unit-401/home/175945267,MLS PIN,72875807,N,Y,42.3300999,-71.0831886
PAST SALE,January-11-2022,Condo/Co-op,771 Harrison Ave #309,Boston,MA,02118,950000,1,1.5,South End,926,,2021,67,1026,619,Sold,,,https://www.redfin.com/MA/Boston/771-Harrison-Ave-02118/unit-309/home/176716781,MLS PIN,72907535,N,Y,42.3369329,-71.0729853
PAST SALE,,Condo/Co-op,197 8th St #903,Boston,MA,02129,1575000,2,2.0,,1354,,1989,,1163,,,,,https://www.redfin.com/MA/Boston/197-8th-St-02129/unit-903/home/9050694,,,N,Y,42.3734076,-71.0521911
PAST SALE,,Condo/Co-op,97 Bartlett St #3,Boston,MA,02129,729000,2,1.0,,859,,1910,,849,,,,,https://www.redfin.com/MA/Boston/97-Bartlett-St-02129/unit-3/home/9227082,,,N,Y,42.3791199,-71.0654808
PAST SALE,January-14-2022,Condo/Co-op,8 Whittier Pl Unit 4J,Boston,MA,02114,475000,1,1.0,West End,942,942,1964,64,504,823,Sold,,,https://www.redfin.com/MA/Boston/8-Whittier-Pl-02114/unit-4J/home/9228652,MLS PIN,72919504,N,Y,42.3654839,-71.06728
PAST SALE,January-25-2022,Townhouse,65 Constellation Wharf #65,Boston,MA,02129,1875000,3,3.5,Charlestown's Navy Yard,2521,,1987,53,744,2106,Sold,,,https://www.redfin.com/MA/Boston/65-Constellation-Wharf-02129/unit-65/home/138089306,MLS PIN,72917513,N,Y,42.3733679,-71.0489345
PAST SALE,January-5-2022,Condo/Co-op,610 Rutherford Ave #402,Boston,MA,02129,530000,1,1.0,Charlestown,682,,2020,73,777,198,Sold,,,https://www.redfin.com/MA/Boston/610-Rutherford-Ave-02129/unit-402/home/172047893,MLS PIN,72894104,N,Y,42.3836428,-71.0738301
PAST SALE,January-6-2022,Condo/Co-op,12 Montfern Ave Unit 2R,Boston,MA,02135,433000,2,1.0,Brighton,727,,1910,72,596,182,Sold,,,https://www.redfin.com/MA/Boston/12-Montfern-Ave-02135/unit-2R/home/18982616,MLS PIN,72901153,N,Y,42.3505287,-71.1647659
PAST SALE,February-4-2022,Condo/Co-op,1 Dunning Way #121,Boston,MA,02130,349000,2,1.0,Jamaica Plain,898,871,1946,43,389,510,Sold,,,https://www.redfin.com/MA/Boston/1-Dunning-Way-02130/unit-121/home/9140567,MLS PIN,72879778,N,Y,42.3007482,-71.1086014
PAST SALE,February-15-2022,Multi-Family (2-4 Unit),575 Hyde Park Ave,Boston,MA,02131,1195000,9,3.0,Roslindale,3528,5670,1920,32,339,,Sold,,,https://www.redfin.com/MA/Boston/575-Hyde-Park-Ave-02131/home/9167416,MLS PIN,72909523,N,Y,42.2806589,-71.1191121
PAST SALE,March-4-2022,Multi-Family (2-4 Unit),170 Poplar,Boston,MA,02131,1025000,8,3.0,Roslindale,3800,6688,1910,15,270,,Sold,,,https://www.redfin.com/MA/Boston/170-Poplar-St-02131/home/9179650,MLS PIN,72933847,N,Y,42.2826331,-71.1276535
PAST SALE,January-21-2022,Single Family Residential,126 Greaton Rd,Boston,MA,02132,585000,2,1.0,West Roxbury,1468,5000,1920,57,399,,Sold,,,https://www.redfin.com/MA/West-Roxbury/126-Greaton-Rd-02132/home/9203714,MLS PIN,72921104,N,Y,42.2924761,-71.1531835
PAST SALE,,Condo/Co-op,75 Farquhar St #2,Boston,MA,02131,550000,4,2.0,,2329,,1910,,236,,,,,https://www.redfin.com/MA/Boston/75-Farquhar-St-02131/unit-2/home/9319243,,,N,Y,42.2907232,-71.1370885
PAST SALE,February-16-2022,Condo/Co-op,17 Seymour St #2,Boston,MA,02131,497000,2,1.0,Roslindale,1024,1024,1925,31,485,250,Sold,,,https://www.redfin.com/MA/Boston/17-Seymour-St-02131/unit-2/home/11741073,MLS PIN,72920682,N,Y,42.2801385,-71.1228258
PAST SALE,January-6-2022,Condo/Co-op,20 Lagrange St #1,Boston,MA,02132,489000,2,1.0,West Roxbury,1041,1041,1925,72,470,150,Sold,,,https://www.redfin.com/MA/West-Roxbury/20-Lagrange-St-02132/unit-1/home/11837801,MLS PIN,72916326,N,Y,42.2735821,-71.1445615
PAST SALE,March-8-2022,Condo/Co-op,15 Fawndale Rd #2,Boston,MA,02131,505000,2,2.0,Roslindale,1014,3981,1920,11,498,180,Sold,,,https://www.redfin.com/MA/Boston/15-Fawndale-Rd-02131/unit-2/home/12441444,MLS PIN,72935022,N,Y,42.2902211,-71.1228722
PAST SALE,February-17-2022,Townhouse,221 Cummins Hwy #221,Boston,MA,02131,465000,3,1.5,Roslindale,1656,,1986,30,281,,Sold,,,https://www.redfin.com/MA/Boston/221-Cummins-Hwy-02131/unit-221/home/130862586,MLS PIN,72899977,N,Y,42.2809958,-71.1219063
PAST SALE,,Condo/Co-op,143 Hyde Park Ave Unit 155A,Boston,MA,02130,815000,3,2.5,,1659,,2018,,491,,,,,https://www.redfin.com/MA/Boston/143-Hyde-Park-Ave-02130/unit-155A/home/146050711,,,N,Y,42.2983186,-71.1148084
PAST SALE,January-31-2022,Condo/Co-op,36 Saint Edward Rd #4,Boston,MA,02128,412500,2,1.0,East Boston,1117,1117,1930,47,369,200,Sold,,,https://www.redfin.com/MA/Boston/36-St-Edward-Rd-02128/unit-4/home/9106969,MLS PIN,72901639,N,Y,42.3856909,-71.0028976
PAST SALE,December-30-2021,Condo/Co-op,145 Bennington St #117,Revere,MA,02151,360000,2,2.0,Beachmont,965,,2007,79,373,420,Sold,,,https://www.redfin.com/MA/Revere/145-Bennington-St-02151/unit-117/home/18960940,MLS PIN,72915696,N,Y,42.3943026,-70.9941979
PAST SALE,February-28-2022,Condo/Co-op,18 Leverett Ave Unit 7B,Boston,MA,02128,406000,2,1.5,East Boston's Orient Heights,948,948,1982,19,428,399,Sold,,,https://www.redfin.com/MA/Boston/18-Leverett-Ave-02128/unit-7B/home/21771792,MLS PIN,72900363,N,Y,42.3892492,-70.995612
PAST SALE,January-13-2022,Condo/Co-op,37 Weld Hill St #1,Boston,MA,02130,560000,2,1.0,Jamaica Plain,954,,1920,65,587,164,Sold,,,https://www.redfin.com/MA/Boston/37-Weld-Hill-St-02130/unit-1/home/9139965,MLS PIN,72924015,N,Y,42.2980823,-71.1129381
PAST SALE,January-18-2022,Single Family Residential,652 W Roxbury Pkwy,Boston,MA,02131,855000,3,1.5,West Roxbury Parkway,1673,7400,1920,60,511,,Sold,,,https://www.redfin.com/MA/Roslindale/652-W-Roxbury-Pkwy-02131/home/9174318,MLS PIN,72918419,N,Y,42.2836129,-71.1466967
PAST SALE,December-31-2021,Multi-Family (2-4 Unit),8 Hadwin Way,Boston,MA,02131,965000,6,2.0,Boston,2856,4915,1900,78,338,,Sold,,,https://www.redfin.com/MA/Boston/8-Hadwin-Way-02131/home/9181988,MLS PIN,72893715,N,Y,42.2804514,-71.118439
PAST SALE,February-8-2022,Single Family Residential,48 Waterman Rd,Boston,MA,02131,510000,3,1.0,Boston,1502,3750,1930,39,340,,Sold,,,https://www.redfin.com/MA/Roslindale/48-Waterman-Rd-02131/home/9183230,MLS PIN,72881643,N,Y,42.2877524,-71.1125203
PAST SALE,January-31-2022,Single Family Residential,119 Westmoor Rd,Boston,MA,02132,667000,3,1.5,West Roxbury,1326,4335,1965,47,503,,Sold,,,https://www.redfin.com/MA/West-Roxbury/119-Westmoor-Rd-02132/home/9219573,MLS PIN,72928075,N,Y,42.2609411,-71.1523016
PAST SALE,January-3-2022,Multi-Family (2-4 Unit),41 Granfield Ave,Boston,MA,02131,675000,5,2.0,Roslindale,2080,3254,1920,75,325,,Sold,,,https://www.redfin.com/MA/Boston/41-Granfield-Ave-02131/home/9307152,MLS PIN,72902752,N,Y,42.2893545,-71.1217117
PAST SALE,December-29-2021,Condo/Co-op,64 Williams St #3,Boston,MA,02130,600000,2,1.0,Jamaica Plain,1112,1112,1905,80,540,225,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/64-Williams-St-02130/unit-3/home/9314131,MLS PIN,72913249,N,Y,42.3060161,-71.1067176
PAST SALE,January-12-2022,Condo/Co-op,32 Hautevale St #2,Boston,MA,02131,425000,1,1.0,Roslindale,760,7840,1925,66,559,150,Sold,,,https://www.redfin.com/MA/Boston/32-Hautevale-St-02131/unit-2/home/76779871,MLS PIN,72920744,N,Y,42.2740473,-71.1324811
PAST SALE,December-29-2021,Condo/Co-op,131-133 Williams St #3,Boston,MA,02130,587500,2,2.0,Jamaica Plain,963,,1910,80,610,202,Sold,,,https://www.redfin.com/MA/Boston/131-Williams-St-02130/unit-3/home/148042335,MLS PIN,72885625,N,Y,42.3040268,-71.1051688
PAST SALE,January-21-2022,Condo/Co-op,4623 Washington St #2,Boston,MA,02131,675000,3,2.0,Roslindale,1403,,2021,57,481,276,Sold,,,https://www.redfin.com/MA/Boston/4623-Washington-St-02131/unit-2/home/176728139,MLS PIN,72908579,N,Y,42.2762806,-71.1396393
PAST SALE,March-11-2022,Townhouse,16 Burnett St #18,Boston,MA,02130,943000,3,2.5,Jamaica Plain,1836,,2010,8,514,155,Sold,,,https://www.redfin.com/MA/Boston/16-Burnett-St-02130/unit-18/home/177913196,MLS PIN,72934964,N,Y,42.3049139,-71.1099794
PAST SALE,March-4-2022,Single Family Residential,141 Bellevue St,Boston,MA,02132,945000,3,2.5,West Roxbury,1751,4122,1930,15,540,,Sold,,,https://www.redfin.com/MA/West-Roxbury/141-Bellevue-St-02132/home/9211626,MLS PIN,72934551,N,Y,42.2799556,-71.1525801
PAST SALE,February-18-2022,Condo/Co-op,26 Rosemary St #1,Boston,MA,02130,650000,3,1.0,Jamaica Plain,1169,1169,1899,29,556,200,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/26-Rosemary-St-02130/unit-1/home/9309871,MLS PIN,72930949,N,Y,42.3043992,-71.113357
PAST SALE,January-24-2022,Vacant Land,22 Wilmore St,Boston,MA,02126,150000,,,Boston,,2709,,54,,,Sold,,,https://www.redfin.com/MA/Mattapan/22-Wilmore-St-02126/home/40440138,MLS PIN,72923841,N,Y,42.277957,-71.092225
PAST SALE,February-9-2022,Vacant Land,6 Evelyn St,Boston,MA,02126,355000,,,Mattapan,,9201,,38,,,Sold,,,https://www.redfin.com/MA/Mattapan/6-Evelyn-St-02126/home/85681576,MLS PIN,72881036,N,Y,42.280143,-71.09225
PAST SALE,January-10-2022,Condo/Co-op,1091 Boylston St #26,Boston,MA,02215,420000,1,1.0,The Fenway,524,,1900,68,802,420,Sold,,,https://www.redfin.com/MA/Boston/1091-Boylston-St-02215/unit-26/home/9275802,MLS PIN,72894561,N,Y,42.3471678,-71.0892761
PAST SALE,January-21-2022,Condo/Co-op,10 Williams St #33,Boston,MA,02119,700000,1,1.0,Roxbury,1443,1443,1920,57,485,692,Sold,,,https://www.redfin.com/MA/Boston/10-Williams-St-02119/unit-33/home/9315602,MLS PIN,72864226,N,Y,42.3320819,-71.082133
PAST SALE,January-5-2022,Condo/Co-op,8-14 Newcomb St #2,Boston,MA,02118,583000,1,1.0,South End,1115,1115,1900,73,523,455,Sold,,,https://www.redfin.com/MA/Boston/14-Newcomb-St-02118/unit-2/home/9320731,MLS PIN,72826491,N,Y,42.334217,-71.0789641
PAST SALE,January-31-2022,Condo/Co-op,158 Newbury St #3,Boston,MA,02116,2100000,3,2.0,Back Bay,1831,1742,1889,47,1147,595,Sold,,,https://www.redfin.com/MA/Boston/158-Newbury-St-02116/unit-3/home/11837443,MLS PIN,72855301,N,Y,42.3505059,-71.0782439
PAST SALE,January-7-2022,Condo/Co-op,185 Massachusetts #702,Boston,MA,02115,820000,1,1.0,Back Bay,890,,2002,71,921,623,Sold,,,https://www.redfin.com/MA/Boston/183-185A-Massachusetts-Ave-02115/unit-702/home/113229069,MLS PIN,72902775,N,Y,42.3444234,-71.0868229
PAST SALE,January-4-2022,Condo/Co-op,10 Taber St #302,Boston,MA,02119,420000,1,1.0,Boston,676,,2021,74,621,457,Sold,,,https://www.redfin.com/MA/Boston/10-Taber-St-02119/unit-302/home/176222257,MLS PIN,72886798,N,Y,42.3300999,-71.0831886
PAST SALE,March-7-2022,Condo/Co-op,38 Dwight St #4,Boston,MA,02118,720000,1,1.0,South End,641,641,1961,12,1123,181,Sold,,,https://www.redfin.com/MA/Boston/38-Dwight-St-02118/unit-4/home/9280648,MLS PIN,72938215,N,Y,42.3442985,-71.0692392
PAST SALE,March-2-2022,Parking,116 W Newton,Boston,MA,02118,295,,,South End,,,,17,,,Sold,,,https://www.redfin.com/MA/Boston/116-W-Newton-St-02118/home/9310915,MLS PIN,72939493,N,Y,42.341583,-71.0770411
PAST SALE,February-11-2022,Condo/Co-op,10 Holyoke St #1,Boston,MA,02116,2605000,3,2.5,South End,2725,,1900,36,956,500,Sold,,,https://www.redfin.com/MA/Boston/10-Holyoke-St-02116/unit-1/home/9314704,MLS PIN,72895552,N,Y,42.3444682,-71.0777944
PAST SALE,,Condo/Co-op,29 Milford St #3,Boston,MA,02118,1525000,3,1.5,,1290,,1899,,1182,,,,,https://www.redfin.com/MA/Boston/29-Milford-St-02118/unit-3/home/11837134,,,N,Y,42.3440868,-71.0694506
PAST SALE,December-22-2021,Townhouse,37 E Springfield St #2,Boston,MA,02118,599000,1,1.0,South End,680,680,1899,87,881,265,Sold,,,https://www.redfin.com/MA/Boston/37-E-Springfield-St-02118/unit-2/home/11837194,MLS PIN,72896411,N,Y,42.335954,-71.075335
PAST SALE,January-4-2022,Single Family Residential,102A Moreland St,Boston,MA,02119,467000,4,2.0,Roxbury,1329,906,1890,74,351,,Sold,,,https://www.redfin.com/MA/Boston/102A-Moreland-St-02119/home/11837285,MLS PIN,72912448,N,Y,42.3230452,-71.0767858
PAST SALE,February-28-2022,Parking,35 Fay Street Parking UG 7,Boston,MA,02118,125000,,,South End,,,,19,,,Sold,,,https://www.redfin.com/MA/Boston/35-Fay-St-02118/unit-511/home/21717537,MLS PIN,72934849,N,Y,42.3431699,-71.0651855
PAST SALE,,Condo/Co-op,301-303 Columbus Ave #504,Boston,MA,02116,2525000,3,3.0,,2130,,2009,,1185,,,,,https://www.redfin.com/MA/Boston/301-303-Columbus-Ave-02116/unit-504/home/39877443,,,N,Y,42.346814,-71.074522
PAST SALE,January-25-2022,Condo/Co-op,31-1/2 Dwight St #1,Boston,MA,02118,2695000,3,3.5,South End,2410,2410,1899,53,1118,285,Sold,,,https://www.redfin.com/MA/Boston/31-1-2-Dwight-St-02118/unit-1/home/40352945,MLS PIN,72911336,N,Y,42.3444602,-71.0687223
PAST SALE,March-11-2022,Condo/Co-op,108 Chandler St #3,Boston,MA,02116,2400000,2,2.5,South End,1523,,1880,8,1576,265,Sold,,,https://www.redfin.com/MA/Boston/108-Chandler-St-02116/unit-3/home/9251444,MLS PIN,72941530,N,Y,42.3461416,-71.0735128
PAST SALE,February-10-2022,Condo/Co-op,14 W Broadway #605,Boston,MA,02127,600000,1,1.0,South Boston,848,,2018,37,708,797,Sold,,,https://www.redfin.com/MA/Boston/14-W-Broadway-02127/unit-605/home/145299881,MLS PIN,72930885,N,Y,42.3429983,-71.0567221
PAST SALE,January-5-2022,Condo/Co-op,615 Tremont St #1,Boston,MA,02118,3090000,4,3.0,South End,2300,,2017,73,1343,473,Sold,,,https://www.redfin.com/MA/Boston/615-Tremont-St-02118/unit-1/home/167702004,MLS PIN,72895086,N,Y,42.3428385,-71.074264
PAST SALE,January-6-2022,Condo/Co-op,88 Wareham #403,Boston,MA,02118,729900,1,1.0,South End,753,,2020,72,969,782,Sold,,,https://www.redfin.com/MA/Boston/88-Wareham-St-02118/unit-403/home/171787557,MLS PIN,72868025,N,Y,42.3388561,-71.0667846
PAST SALE,January-25-2022,Townhouse,96 Pembroke St Unit A,Boston,MA,02118,2425000,3,3.5,South End,2385,,1850,53,1017,655,Sold,,,https://www.redfin.com/MA/Boston/96-Pembroke-St-02118/unit-A/home/175930099,MLS PIN,72874731,N,Y,42.3422071,-71.0767277
PAST SALE,January-31-2022,Condo/Co-op,100 Shawmut Ave Unit U: 205,Boston,MA,02118,706900,1,1.0,South End,675,,2021,47,1047,566,Sold,,,https://www.redfin.com/MA/Boston/100-Shawmut-Ave-02118/unit-U-205/home/176185244,MLS PIN,72885226,N,Y,42.3466841,-71.0656551
PAST SALE,January-24-2022,Condo/Co-op,771 Harrison Ave #302,Boston,MA,02118,770000,1,1.5,South End,834,,2021,54,923,552,Sold,,,https://www.redfin.com/MA/Boston/771-Harrison-Ave-02118/unit-302/home/177314648,MLS PIN,72922625,N,Y,42.3369329,-71.0729853
PAST SALE,February-12-2022,Multi-Family (2-4 Unit),10-12 Hunnewell Ave,Boston,MA,02135,1171000,7,3.0,Brighton,3149,4580,1890,35,372,,Sold,,,https://www.redfin.com/MA/Boston/10-Hunnewell-Ave-02135/home/9040145,MLS PIN,72934908,N,Y,42.351796,-71.1693068
PAST SALE,December-21-2021,Vacant Land,24 Bradshaw,Boston,MA,02121,485000,,,Dorchester,,6267,,88,,,Sold,,,https://www.redfin.com/MA/Boston/24-Bradshaw-St-02121/home/109550260,MLS PIN,72897523,N,Y,42.2986231,-71.0825491
PAST SALE,March-1-2022,Condo/Co-op,35 Webster St #301,Boston,MA,02128,550000,2,1.0,East Boston's Jeffries Point,883,,1985,18,623,312,Sold,,,https://www.redfin.com/MA/Boston/35-Webster-St-02128/unit-301/home/9108120,MLS PIN,72930930,N,Y,42.3674131,-71.0390516
PAST SALE,January-21-2022,Multi-Family (2-4 Unit),47 Lamson,Boston,MA,02128,825000,5,3.0,East Boston's Jeffries Point,1894,1250,1900,57,436,,Sold,,,https://www.redfin.com/MA/Boston/47-Lamson-St-02128/unit-2/home/12428410,MLS PIN,72905209,N,Y,42.3669021,-71.0318897
PAST SALE,January-13-2022,Condo/Co-op,101 Princeton St #2,Boston,MA,02128,432500,1,1.0,East Boston's Eagle Hill,754,,1860,65,574,175,Sold,,,https://www.redfin.com/MA/Boston/101-Princeton-St-02128/unit-2/home/56266628,MLS PIN,72914549,N,Y,42.3774778,-71.0357909
PAST SALE,February-16-2022,Condo/Co-op,287 Maverick #201,Boston,MA,02128,675000,2,2.0,East Boston's Jeffries Point,950,,2021,31,711,435,Sold,,,https://www.redfin.com/MA/Boston/287-Maverick-St-02128/unit-201/home/174497261,MLS PIN,72878552,N,Y,42.367297,-71.032965
PAST SALE,February-7-2022,Townhouse,89 Prescott #1,Boston,MA,02128,589900,2,2.0,Boston,1190,,2020,40,496,190,Sold,,,https://www.redfin.com/MA/Boston/89-Prescott-St-02128/unit-1/home/177822411,MLS PIN,72931864,N,Y,42.3779794,-71.0291387
PAST SALE,January-21-2022,Multi-Family (2-4 Unit),262 E Eagle St,Boston,MA,02128,855000,4,2.5,East Boston,3720,3325,1970,57,230,,Sold,,,https://www.redfin.com/MA/Boston/262-E-Eagle-St-02128/home/9113700,MLS PIN,72840041,N,Y,42.3815393,-71.0309727
PAST SALE,January-5-2022,Multi-Family (2-4 Unit),68 Byron,Boston,MA,02128,725000,6,2.0,East Boston,2196,2500,1900,73,330,,Sold,,,https://www.redfin.com/MA/Boston/68-Byron-St-02128/home/9114838,MLS PIN,72904117,N,Y,42.3846352,-71.0188309
PAST SALE,,Multi-Family (2-4 Unit),647 Bennington St,Boston,MA,02128,460000,6,4.0,,2980,3750,1875,,154,,,,,https://www.redfin.com/MA/Boston/647-Bennington-St-02128/home/11506003,,,N,Y,42.383513,-71.015288
PAST SALE,March-18-2022,Parking,151 Tremont St Unit UL 405,Boston,MA,02111,62500,,,Midtown,9999,99999,1969,1,6,,Sold,,,https://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-UL405/home/173201584,MLS PIN,72912977,N,Y,42.3544996,-71.0633802
PAST SALE,March-8-2022,Vacant Land,0 Stillman,Boston,MA,02205,900000,,,North End,,1405,,11,,,Sold,,,https://www.redfin.com/MA/Boston/Stillman-St-02113/home/175749917,MLS PIN,72794475,N,Y,42.3638616,-71.0568323
PAST SALE,February-4-2022,Condo/Co-op,12 Sheafe Way #2,Boston,MA,02129,445000,1,1.0,Charlestown,594,,1899,43,749,130,Sold,,,https://www.redfin.com/MA/Charlestown/12-Sheafe-St-02129/unit-2/home/9048295,MLS PIN,72931250,N,Y,42.3806098,-71.0646498
PAST SALE,January-18-2022,Condo/Co-op,360 Meridian #2,Boston,MA,02128,515000,2,2.0,East Boston,837,4000,1900,60,615,253,Sold,,,https://www.redfin.com/MA/Boston/360-Meridian-St-02128/unit-2/home/9107290,MLS PIN,72911541,N,Y,42.3789568,-71.0394005
PAST SALE,,Condo/Co-op,188 Webster St #1,Boston,MA,02128,487500,2,1.0,,900,,1899,,542,,,,,https://www.redfin.com/MA/Boston/188-Webster-St-02128/unit-1/home/11733253,,,N,Y,42.3656244,-71.0340667
PAST SALE,December-28-2021,Condo/Co-op,347 Maverick #9,Boston,MA,02128,1082600,3,2.0,East Boston's Jeffries Point,1400,,2021,81,773,430,Sold,,,https://www.redfin.com/MA/Boston/347-Maverick-St-02128/unit-9/home/174421156,MLS PIN,72784453,N,Y,42.3663291,-71.0304388
PAST SALE,February-14-2022,Condo/Co-op,37 Horace St #201,Boston,MA,02128,649999,2,2.0,East Boston,1270,,2021,33,512,275,Sold,,,https://www.redfin.com/MA/Boston/37-Horace-St-02128/unit-201/home/176471004,MLS PIN,72897305,N,Y,42.3815882,-71.0183666
PAST SALE,February-28-2022,Single Family Residential,14 Falcon St,Boston,MA,02128,630000,4,3.0,East Boston,1822,944,1880,19,346,,Sold,,,https://www.redfin.com/MA/Boston/14-Falcon-St-02128/home/9113325,MLS PIN,72910063,N,Y,42.382092,-71.0397266
PAST SALE,,Condo/Co-op,84 Mt Vernon St #1,Somerville,MA,02145,488500,2,1.0,,702,,1900,,696,,,,,https://www.redfin.com/MA/Somerville/84-Mt-Vernon-St-02145/unit-1/home/8752535,,,N,Y,42.3827563,-71.0811846
PAST SALE,February-1-2022,Condo/Co-op,17 Sackville St #3,Boston,MA,02129,620000,2,1.0,Charlestown,890,,1987,46,697,347,Sold,,,https://www.redfin.com/MA/Charlestown/17-Sackville-St-02129/unit-3/home/9048359,MLS PIN,72897542,N,Y,42.3808195,-71.0648426
PAST SALE,March-3-2022,Multi-Family (2-4 Unit),114 Moore St,Boston,MA,02128,610000,3,2.0,East Boston,1717,2576,1993,16,355,,Sold,,,https://www.redfin.com/MA/Boston/114-Moore-St-02128/home/9108663,MLS PIN,72914629,N,Y,42.3809923,-71.0174831
PAST SALE,January-18-2022,Condo/Co-op,74 Eutaw St #3,Boston,MA,02128,465000,2,1.0,East Boston's Eagle Hill,855,2500,1874,60,544,190,Sold,,,https://www.redfin.com/MA/Boston/74-Eutaw-St-02128/unit-3/home/176216365,MLS PIN,72886380,N,Y,42.379757,-71.036772
PAST SALE,December-27-2021,Condo/Co-op,50 Hichborn #311,Boston,MA,02135,878000,2,2.0,Brighton,1010,,2020,82,869,452,Sold,,,https://www.redfin.com/MA/Boston/50-Hichborn-St-02135/unit-311/home/176981828,MLS PIN,72913358,N,Y,42.3557395,-71.1429197
PAST SALE,,Condo/Co-op,21 Wenlock Rd #21,Boston,MA,02122,515000,2,1.5,,1208,,1986,,426,,,,,https://www.redfin.com/MA/Boston/21-Wenlock-Rd-02122/unit-21/home/9064231,,,N,Y,42.2842201,-71.0485217
PAST SALE,January-14-2022,Single Family Residential,14 Alban St,Boston,MA,02124,1090000,4,2.0,Ashmont,2644,9500,1886,64,412,,Sold,,,https://www.redfin.com/MA/Boston/14-Alban-St-02124/home/9067260,MLS PIN,72924856,N,Y,42.2857143,-71.0659104
PAST SALE,January-6-2022,Single Family Residential,59 Mercier Ave,Boston,MA,02124,745000,3,1.5,Near the Ashmont T,1484,4578,1942,72,502,,Sold,,,https://www.redfin.com/MA/Boston/59-Mercier-Ave-02124/home/9095615,MLS PIN,72908177,N,Y,42.2823834,-71.0679532
PAST SALE,December-29-2021,Condo/Co-op,17 Van Winkle St,Boston,MA,02124,540000,3,1.0,Dorchester's Ashmont,995,,1905,80,543,175,Sold,,,https://www.redfin.com/MA/Boston/17-Van-Winkle-St-02124/home/9102092,MLS PIN,72908286,N,Y,42.2821794,-71.0641462
